id,customer_id,email,full_name,age,gender,marital_status,family_size,dependent_count,occupation,occupation_type,monthly_income,kyc_status,city,kids_in_household,app_installed,existing_customer,credit_score,social_media_active,emails_sent,emails_opened,emails_clicked,topics_list,w1,w2,w3,created_at,updated_at
0404b61c-e49a-4c26-9df6-7aae5de3f3fe,CUST0043,aadhya.mehta8752@example.com,"Aadhya Mehta",26,Female,Married,0,0,Plumber,Full-time,380647,Y,Coimbatore,0,Y,N,780,N,15,7,2,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:43:53.745+00"
731a07f5-6d50-4af1-bac6-19d0dbd097a9,CUST1906,kavya.nair4858@example.com,"Kavya Nair",23,Female,Single,2,4,"Data Analyst",Part-time,192517,Y,Bengaluru,1,N,N,342,N,4,3,2,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:02.837+00"
fd6b3435-49f1-40d1-9582-11812b02fc38,CUST0583,aditya.singh9222@example.com,"Aditya Singh",75,Male,Married,2,2,Consultant,Full-time,96009,Y,Delhi,4,N,Y,321,Y,15,6,3,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:43:53.746+00"
f97c1af2-8c24-413f-a978-23e4d3b0eddf,CUST1907,kavya.das9925@example.com,"Kavya Das",51,Female,Married,2,4,Electrician,Part-time,378163,N,Kochi,0,N,Y,345,Y,4,2,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:02.837+00"
b1c7aafa-3a91-4e18-bd13-17b0f92e7f59,CUST1908,ankit.patel2746@example.com,"Ankit Patel",70,Male,Married,1,1,Accountant,Part-time,496277,Y,Pune,3,N,N,600,Y,4,2,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:02.837+00"
3ab3c1e7-a8b8-4f54-9ca4-9f123952d2f4,CUST0676,nandini.chatterjee4496@example.com,"Nandini Chatterjee",23,Female,Single,4,2,"Retail Associate",Full-time,35240,N,Indore,2,N,Y,427,N,15,8,3,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:43:53.746+00"
29cc6249-3c1e-48e7-874c-d3634b8e8c56,CUST1909,simran.yadav7874@example.com,"Simran Yadav",52,Female,Married,2,3,Plumber,Full-time,112597,N,Chennai,4,N,N,329,Y,15,6,5,{},5.5,5.5,5.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:02.837+00"
9da80127-7897-48b9-a65a-5d3116675c09,CUST1910,aarav.kumar7916@example.com,"Aarav Kumar",46,Male,Single,4,3,"IT Professional",Part-time,228227,Y,Visakhapatnam,1,Y,N,655,N,4,2,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:02.837+00"
3ed4d912-2945-4d7d-ac1b-dc142eb6092c,CUST2274,sneha.nair1921@example.com,"Sneha Nair",65,Female,Married,3,2,"Bank Employee",Part-time,59067,Y,Hyderabad,3,N,N,571,N,4,3,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.191+00"
d6dd5ff6-698a-4997-a3d7-cf269bda9ddd,CUST0692,pranav.singh4833@example.com,"Pranav Singh",25,Male,Single,7,3,Driver,Full-time,60541,Y,Jaipur,0,N,Y,527,Y,15,8,3,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:43:53.746+00"
b2e07a04-7211-4a84-b6b6-17c9f7c5402b,CUST0701,rohan.joshi2645@example.com,"Rohan Joshi",41,Male,Married,6,1,Plumber,Part-time,22151,Y,Mumbai,4,Y,N,796,Y,15,6,3,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:43:53.746+00"
d099fdd3-fc02-4617-aff1-9ee7ffb5a745,CUST3900,simran.nair4668@example.com,"Simran Nair",26,Female,Single,0,2,"Bank Employee",Full-time,108212,Y,Kolkata,4,N,N,544,Y,4,0,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.408+00"
a55e8478-588c-41aa-88a9-171dd540b927,CUST0702,rohan.reddy398@example.com,"Rohan Reddy",32,Male,Single,0,2,"Operations Manager",Part-time,441243,N,Bhopal,1,N,Y,378,Y,15,7,4,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:43:53.746+00"
a8649a95-9750-4790-8c4f-75d013c4d7b7,CUST0782,rahul.gupta2862@example.com,"Rahul Gupta",51,Male,Single,2,2,Advocate,Part-time,30718,N,Pune,2,N,N,571,N,15,8,2,{},5.5,5.5,5.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:43:53.746+00"
ec617c52-fdf4-44d5-8823-53ef976aeaea,CUST0868,ananya.yadav3303@example.com,"Ananya Yadav",66,Female,Married,5,1,Consultant,Full-time,220852,Y,Lucknow,3,Y,N,824,N,14,6,2,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:43:53.746+00"
c8d40d2a-9e0c-452e-88d7-3f5da1f4307d,CUST0869,aditya.verma683@example.com,"Aditya Verma",42,Male,Single,3,1,"Business Analyst",Full-time,451695,Y,Noida,2,N,N,355,Y,14,5,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:43:53.746+00"
8df3571a-e8eb-4a4a-88ec-fd08ac68b9f4,CUST0870,isha.kumar391@example.com,"Isha Kumar",37,Female,Single,3,1,Consultant,Part-time,276930,N,Chandigarh,3,N,Y,803,N,14,6,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:43:53.746+00"
a8b0bf88-691b-48d3-9b98-2b971f6aa80c,CUST0875,meera.reddy7851@example.com,"Meera Reddy",30,Female,Married,0,2,Accountant,Part-time,376588,N,Mumbai,0,N,N,537,Y,15,10,4,{},5.5,5.5,5.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:43:53.746+00"
5c5a191b-2e38-4364-834c-33a1425dba50,CUST3901,shreya.yadav3862@example.com,"Shreya Yadav",47,Female,Single,6,1,Doctor,Part-time,41823,Y,Bengaluru,3,Y,N,664,N,4,3,2,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.408+00"
9d4e5f15-1b46-48b5-a2c1-e6d11ab8e64f,CUST3902,isha.gupta9756@example.com,"Isha Gupta",74,Female,Married,1,3,Pharmacist,Part-time,51997,N,Nagpur,3,N,N,510,N,4,3,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.408+00"
513d0fa5-60dc-4254-8dd8-2ad9c4e8fa18,CUST3903,tanvi.singh835@example.com,"Tanvi Singh",33,Female,Single,3,3,Nurse,Part-time,465158,N,Delhi,1,N,N,419,N,4,2,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.408+00"
0297172e-5906-4eb2-b600-762e50a0aab5,CUST3904,simran.kumar4225@example.com,"Simran Kumar",19,Female,Married,3,0,Plumber,Full-time,189063,N,Kolkata,1,N,N,426,N,4,3,2,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.408+00"
38dc1b68-ecad-46ec-ab63-db982a0b4aac,CUST3905,siddharth.reddy6838@example.com,"Siddharth Reddy",21,Male,Single,3,2,"IT Professional",Part-time,414798,N,Visakhapatnam,4,Y,N,328,Y,4,2,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.408+00"
5c76c382-eef0-4f79-9f44-d982618e06ef,CUST0705,sneha.joshi8956@example.com,"Sneha Joshi",63,Female,Single,7,1,"Retail Associate",Part-time,223325,Y,Kochi,2,N,Y,618,N,15,5,2,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:43:53.746+00"
8eb5c727-3a46-4013-a1fd-6a118794f150,CUST0706,amit.chatterjee1371@example.com,"Amit Chatterjee",24,Male,Single,3,3,"Retail Associate",Part-time,58981,Y,Bhopal,4,N,Y,360,N,15,8,2,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:43:53.746+00"
c68534af-c8c3-4027-b8fd-cec491b1cb5e,CUST0722,diya.nair7640@example.com,"Diya Nair",54,Female,Single,7,0,Advocate,Part-time,110683,Y,Kolkata,2,Y,Y,310,Y,15,9,4,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:43:53.746+00"
43c7e50b-f0aa-458a-9385-698facae1c40,CUST0876,sneha.verma9799@example.com,"Sneha Verma",41,Female,Married,7,4,Engineer,Full-time,360296,N,Visakhapatnam,4,Y,N,655,N,15,9,2,{},5.5,5.5,5.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:43:53.746+00"
f5506616-8d20-486c-8e55-b397aa39ff48,CUST1424,ananya.yadav2751@example.com,"Ananya Yadav",56,Female,Married,2,0,Driver,Full-time,42437,N,Nagpur,3,Y,Y,718,Y,5,4,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:02.836+00"
73dcf714-e785-470e-814a-8d9e699f7639,CUST3907,amit.mehta7746@example.com,"Amit Mehta",60,Male,Single,2,2,"Sales Executive",Full-time,234160,Y,Hyderabad,2,N,N,486,N,4,3,3,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.408+00"
16aed4b2-939d-4792-9937-67825de9e979,CUST4768,arjun.kumar9137@example.com,"Arjun Kumar",49,Male,Single,1,3,"Data Analyst",Part-time,374306,Y,Bhopal,0,N,N,732,N,4,1,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.492+00"
c2fd8527-8252-47de-a059-d4157381bfa9,CUST2314,nikhil.nair6805@example.com,"Nikhil Nair",30,Male,Single,2,2,Entrepreneur,Part-time,282785,Y,Indore,3,N,Y,431,Y,4,2,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.191+00"
f8bb6f37-26fd-4ab8-b3df-e1fdcced223c,CUST2783,pooja.iyer1527@example.com,"Pooja Iyer",59,Female,Single,7,3,"Operations Manager",Part-time,436699,Y,Ahmedabad,1,N,N,618,Y,4,4,2,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.193+00"
3b420b5f-d43c-4299-b5d4-bd75b6a61d52,CUST2784,vivaan.kumar4387@example.com,"Vivaan Kumar",34,Male,Married,7,3,Nurse,Part-time,232143,Y,Noida,2,Y,N,588,Y,4,4,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.193+00"
ba33a36d-673c-4c08-a543-89f9fee589ba,CUST2786,priya.iyer1042@example.com,"Priya Iyer",26,Female,Single,3,4,"Marketing Manager",Full-time,253530,Y,Nagpur,2,N,Y,377,Y,4,1,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.193+00"
029d5c1c-425d-4013-a6d7-a41ebd86a4ed,CUST4769,pooja.singh9599@example.com,"Pooja Singh",36,Female,Single,1,3,Accountant,Part-time,85171,Y,Mumbai,3,Y,N,331,N,4,2,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.492+00"
92b78680-0413-4b91-99aa-dbe5b36be859,CUST2787,harsh.reddy3444@example.com,"Harsh Reddy",70,Male,Married,3,2,Student,Full-time,447826,Y,Chandigarh,3,Y,N,302,N,4,3,2,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.193+00"
b74303fe-d18b-42e8-89c7-3c0a829fc01b,CUST4770,harsh.singh4658@example.com,"Harsh Singh",31,Male,Married,5,3,"Retail Associate",Part-time,463965,Y,Surat,3,N,Y,596,Y,4,4,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.492+00"
36dc6a15-dc14-4d92-bfc7-d373f1633ede,CUST4771,amit.nair276@example.com,"Amit Nair",28,Male,Married,0,4,Teacher,Full-time,36523,Y,Lucknow,2,Y,Y,762,Y,4,4,3,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.492+00"
08977e8f-3e04-4245-814b-7018ae7d66ff,CUST1426,karan.kumar5983@example.com,"Karan Kumar",19,Male,Single,5,1,"Data Analyst",Part-time,50573,N,Ahmedabad,0,N,N,396,N,15,9,2,{},5.5,5.5,5.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:02.836+00"
cb15caf9-4d30-44df-a064-ff870511a4ce,CUST1428,vikram.iyer4329@example.com,"Vikram Iyer",64,Male,Married,3,0,"Data Analyst",Full-time,379063,N,Noida,0,N,N,426,Y,15,7,3,{},5.5,5.5,5.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:02.836+00"
5a302189-5b0b-482c-973c-1e99946d396a,CUST1432,priya.sharma3049@example.com,"Priya Sharma",73,Female,Single,5,1,"Business Analyst",Part-time,442544,N,Kochi,3,Y,N,469,N,15,6,2,{},5.5,5.5,5.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:02.836+00"
777feaf7-11c5-4429-9df9-870d33514299,CUST0877,nikhil.iyer6097@example.com,"Nikhil Iyer",47,Male,Married,4,1,"Data Analyst",Full-time,369267,N,Indore,3,Y,N,440,N,15,7,4,{},5.5,5.5,5.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:43:53.746+00"
a76f2370-7773-4ae8-89bd-ffd81c28ad37,CUST1436,aarav.mehta6445@example.com,"Aarav Mehta",68,Male,Married,3,1,"Data Analyst",Part-time,111628,N,Chennai,1,N,N,778,N,15,10,3,{},5.5,5.5,5.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:02.836+00"
a3aaab4a-dfde-4681-a9bb-4175c1f1b511,CUST2797,manish.joshi8317@example.com,"Manish Joshi",46,Male,Married,7,2,Homemaker,Part-time,363405,Y,Delhi,3,N,Y,346,N,4,1,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.193+00"
ce0515af-1c67-4ef4-89b0-5f2357379063,CUST2814,harsh.iyer8752@example.com,"Harsh Iyer",44,Male,Married,4,3,"Operations Manager",Full-time,67874,N,Coimbatore,1,N,N,737,N,15,7,5,{},5.5,5.5,5.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.193+00"
34c6e0da-420e-4e3c-b224-562cde9e90a7,CUST0879,simran.verma8215@example.com,"Simran Verma",52,Female,Single,1,4,Teacher,Full-time,303593,Y,Ahmedabad,2,N,Y,633,N,14,4,2,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:43:53.746+00"
5326e0d1-84dc-4948-8e81-e5984d8936e1,CUST0880,pooja.chatterjee6436@example.com,"Pooja Chatterjee",32,Female,Married,6,0,"Sales Executive",Full-time,96632,Y,Mumbai,4,Y,N,447,Y,14,9,5,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:43:53.746+00"
62da6621-8b6c-4b4d-8b44-7a7ca577ad00,CUST0881,isha.joshi6654@example.com,"Isha Joshi",37,Female,Single,1,1,Teacher,Part-time,31304,N,Hyderabad,1,Y,Y,368,N,14,4,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:43:53.746+00"
e5a6304f-7512-4f07-b6db-ba8ab066a6bb,CUST0726,aadhya.bose1890@example.com,"Aadhya Bose",51,Female,Single,7,1,Designer,Full-time,210183,N,Noida,0,N,Y,667,Y,15,7,3,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:43:53.746+00"
5f600d67-2f21-40cc-af0e-26d948b4b0ca,CUST0727,rahul.singh5484@example.com,"Rahul Singh",39,Male,Single,2,2,"Bank Employee",Part-time,259759,Y,Mumbai,3,N,N,708,N,15,11,4,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:43:53.746+00"
891921d0-3984-4611-a494-21d033150fcc,CUST2315,ankit.mehta7040@example.com,"Ankit Mehta",75,Male,Married,4,4,"Business Analyst",Full-time,318947,N,Visakhapatnam,2,N,N,502,Y,15,7,4,{},5.5,5.5,5.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.191+00"
a3d68a1f-cd2e-42c8-a6bd-4b5fecfb70d8,CUST3911,karan.verma1444@example.com,"Karan Verma",52,Male,Single,2,4,"Operations Manager",Full-time,26532,Y,Lucknow,2,Y,N,320,N,4,0,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.408+00"
a3e5bac5-a6e4-4975-a1e6-63deb0f47904,CUST3912,harsh.kumar9260@example.com,"Harsh Kumar",74,Male,Single,5,1,Advocate,Full-time,114693,Y,Lucknow,3,Y,N,666,Y,4,4,2,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.408+00"
289e4fbb-1744-41f6-a636-f53c6694156e,CUST2317,aarav.verma2198@example.com,"Aarav Verma",48,Male,Married,6,4,"HR Manager",Part-time,72984,N,Bhopal,1,Y,Y,814,N,4,2,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.191+00"
a973d3b6-b9c8-4e9a-a233-988355cd0c21,CUST3917,shreya.iyer5405@example.com,"Shreya Iyer",61,Female,Single,2,4,Pharmacist,Part-time,455156,Y,Bengaluru,4,Y,N,718,Y,4,1,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.408+00"
deebdf3a-0124-44a7-9121-4f9ce7d9c539,CUST2318,siddharth.chatterjee279@example.com,"Siddharth Chatterjee",71,Male,Married,5,1,Nurse,Part-time,235233,Y,Kolkata,1,Y,N,493,N,4,2,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.191+00"
fb42dc26-113e-4c37-8265-520bdb73770c,CUST4784,aarav.kumar8862@example.com,"Aarav Kumar",18,Male,Married,0,4,"IT Professional",Part-time,398155,N,Chennai,3,N,N,314,Y,4,2,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.492+00"
889b765e-6213-4a09-8146-ed4bca79c7d6,CUST3918,manish.verma8960@example.com,"Manish Verma",63,Male,Single,3,3,Electrician,Part-time,74002,Y,Delhi,2,N,Y,820,N,4,3,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.408+00"
9acc57ba-ebce-4ee7-a984-574d71ca9138,CUST4785,amit.verma1460@example.com,"Amit Verma",41,Male,Married,6,1,Student,Part-time,401467,Y,Mumbai,4,N,N,649,N,4,3,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.492+00"
d7401fb4-77f9-44dc-acd1-6bc85628eff1,CUST4783,pooja.kumar2697@example.com,"Pooja Kumar",58,Female,Single,5,2,Advocate,Full-time,68360,Y,Noida,1,N,N,733,N,4,1,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.492+00"
356388c0-14ee-46f3-bdad-1caebd711a66,CUST4786,pranav.das3675@example.com,"Pranav Das",71,Male,Single,2,2,Teacher,Part-time,432643,N,Coimbatore,3,N,N,582,N,4,2,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.492+00"
7cb5f5f2-c94f-4f97-b58d-09228217b920,CUST0733,pooja.yadav27@example.com,"Pooja Yadav",57,Female,Married,1,1,Doctor,Full-time,113550,Y,Pune,2,N,Y,647,N,15,13,5,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:43:53.746+00"
fe8ec77d-04fa-424a-bfe4-d193997ac52e,CUST0882,diya.iyer5858@example.com,"Diya Iyer",60,Female,Married,0,4,"Bank Employee",Full-time,218291,N,Pune,2,N,N,342,N,15,8,6,{},5.5,5.5,5.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:43:53.746+00"
d592afd1-548b-4b68-abd3-f1827fc2bbee,CUST0883,siddharth.nair5759@example.com,"Siddharth Nair",19,Male,Married,7,3,"Business Analyst",Part-time,236617,N,Coimbatore,0,N,Y,799,Y,14,6,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:43:53.746+00"
1d2c2e01-998f-4658-86f9-7dc2ff7d3aa5,CUST0884,priya.kumar1509@example.com,"Priya Kumar",23,Female,Single,1,3,Nurse,Full-time,141551,N,Delhi,2,N,N,521,N,15,6,2,{},5.5,5.5,5.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:43:53.746+00"
b33f233a-0f69-4c33-bd51-b40e57b1c4f4,CUST0885,aarav.chatterjee2104@example.com,"Aarav Chatterjee",55,Male,Single,7,0,Electrician,Part-time,257839,N,Noida,3,Y,N,420,N,15,7,0,{},5.5,5.5,5.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:43:53.746+00"
dd43dcf4-2118-459d-b4d6-34b211aa9e57,CUST1400,aarav.patel8464@example.com,"Aarav Patel",69,Male,Married,5,1,Student,Full-time,84413,Y,Noida,4,N,N,692,N,5,3,2,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:02.836+00"
4d63470b-0d71-4401-8df8-ce7164caff80,CUST0887,rahul.joshi2894@example.com,"Rahul Joshi",67,Male,Married,0,2,Engineer,Part-time,193294,N,Ahmedabad,3,Y,Y,468,Y,14,11,6,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:43:53.746+00"
1213d6e2-c280-4a04-854c-505dccbf1c36,CUST1454,sneha.bose693@example.com,"Sneha Bose",47,Female,Single,5,3,"Business Analyst",Full-time,171843,Y,Noida,2,N,Y,557,Y,4,2,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:02.836+00"
901f4992-1edf-4914-8eee-bdeb0fe4aec9,CUST1456,pooja.reddy288@example.com,"Pooja Reddy",47,Female,Single,4,1,Homemaker,Part-time,65525,N,Kochi,3,N,N,771,N,15,11,5,{},5.5,5.5,5.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:02.836+00"
30a68536-ca89-4b08-a697-a176646d4397,CUST0888,vikram.das9221@example.com,"Vikram Das",19,Male,Married,7,2,"HR Manager",Full-time,25767,N,Visakhapatnam,0,N,N,334,N,15,10,3,{},5.5,5.5,5.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:43:53.746+00"
1f15642f-685a-4747-9adc-557a03fc8dfc,CUST2319,riya.patel5781@example.com,"Riya Patel",49,Female,Married,5,3,"Government Employee",Full-time,102137,N,Bengaluru,0,N,Y,336,Y,4,1,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.191+00"
b50d4863-096e-47a4-8566-c03190b71f1e,CUST2320,siddharth.patel303@example.com,"Siddharth Patel",31,Male,Single,4,4,Engineer,Full-time,174701,N,Pune,2,Y,Y,649,N,4,2,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.191+00"
fc590cda-44c5-4b68-b4f6-d38f02f4e1c0,CUST2321,vivaan.kumar8436@example.com,"Vivaan Kumar",62,Male,Single,0,1,Plumber,Part-time,375045,N,Noida,2,N,Y,368,N,4,3,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.191+00"
7689cb6c-ba2c-4fbe-a4cd-40cf825371d3,CUST2324,ankit.singh807@example.com,"Ankit Singh",63,Male,Single,4,0,"Sales Executive",Full-time,204386,Y,Indore,1,Y,Y,459,N,4,1,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.191+00"
a40085fa-54dd-4656-ae51-d6761215b235,CUST3924,diya.mehta5685@example.com,"Diya Mehta",60,Female,Single,4,4,"Marketing Manager",Part-time,363292,Y,Coimbatore,2,N,N,437,Y,4,2,2,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.408+00"
4d851f55-4fe0-4126-8511-5bb09ddb2d25,CUST4794,meera.kumar4354@example.com,"Meera Kumar",46,Female,Single,6,3,Consultant,Part-time,163546,N,Jaipur,2,Y,Y,483,Y,4,2,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.492+00"
c81ac04b-442e-414c-8851-0e1a28f99f46,CUST4795,aditya.reddy8356@example.com,"Aditya Reddy",59,Male,Single,4,1,Driver,Full-time,82234,N,Surat,4,Y,N,689,N,4,3,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:25.492+00"
1997b553-cce5-4b49-9c7d-f41d0a3bcf84,CUST2325,ananya.yadav7344@example.com,"Ananya Yadav",62,Female,Married,6,3,Advocate,Full-time,39870,Y,Delhi,2,N,N,363,N,4,3,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.191+00"
cf261011-afbd-4e7b-92d4-60ee288c5f73,CUST0745,diya.patel8677@example.com,"Diya Patel",41,Female,Married,4,2,Designer,Full-time,30500,Y,Gurugram,4,Y,N,741,N,15,8,2,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:43:53.746+00"
d0f72c71-b17c-42ee-a491-efdcdc87c1c7,CUST0787,shreya.gupta9493@example.com,"Shreya Gupta",65,Female,Single,6,0,Accountant,Part-time,22508,Y,Delhi,1,Y,N,630,Y,15,8,4,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:43:53.746+00"
5023c88b-0ad8-4f04-a859-36d5e0cc20ef,CUST0794,pranav.nair1156@example.com,"Pranav Nair",32,Male,Married,2,3,Advocate,Part-time,122914,N,Chennai,2,N,Y,420,N,15,7,5,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:43:53.746+00"
10e2654e-5ec9-42af-8c00-a4d51c003015,CUST2326,aditya.mehta6522@example.com,"Aditya Mehta",39,Male,Single,4,4,"Bank Employee",Part-time,277404,N,Kolkata,4,Y,Y,304,Y,4,0,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:11.191+00"
f91e80f9-fc70-4f16-82e0-5f4da724852c,CUST3925,nandini.das8549@example.com,"Nandini Das",52,Female,Single,1,4,Electrician,Part-time,65466,Y,Kochi,3,Y,N,672,N,4,1,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.408+00"
52c798a1-537e-4ac0-80ab-2f286c61af39,CUST3926,nandini.sharma4125@example.com,"Nandini Sharma",27,Female,Married,3,3,Designer,Full-time,326016,N,Coimbatore,1,Y,N,577,N,4,1,0,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.408+00"
f0cbd455-fd65-4147-914f-0450aa8f8567,CUST3928,vivaan.iyer7142@example.com,"Vivaan Iyer",29,Male,Married,6,4,Student,Part-time,265391,Y,Jaipur,1,Y,N,474,N,4,3,3,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.408+00"
4629a3cf-873d-4c53-afeb-2fd6e814307c,CUST3929,meera.chatterjee4772@example.com,"Meera Chatterjee",36,Female,Married,0,3,Electrician,Full-time,280480,Y,Chennai,0,Y,Y,493,Y,4,3,1,{},0.5,0.5,0.5,"2026-03-04 21:33:02.013142+00","2026-03-07 12:44:19.408+00"
